# Downloaded at 2025-09-17 15:02:53 [UTC]
# Station name = Belfast Maine Harbor
# Device type = Weather
# Device serial = PTM5462
# Latitude [deg] = 44.428903
# Longitude [deg] = -69.004461
# Current altitude = 0.00 m
# 
# timestamp [sec UTC],timestring [America/New_York],Solar irradiance [W/m2],Rainfall intensity [mm],Wind speed [kn],Wind direction (coming from) [deg N],Wind gust speed [kn],Air temperature [deg C],Vapor pressure [kPa],Atmospheric pressure [kPa],Relative humidity [-],Air temperature (humidity sensor) [deg C]# 
1704938400,2024-01-10 21:00:00,0.000,0.000,1.435,261.431,4.296,4.000,0.710,99.290,0.875,3.100
1704939300,2024-01-10 21:15:00,0.000,0.000,1.834,302.005,4.432,3.900,0.700,99.310,0.871,3.100
1704940200,2024-01-10 21:30:00,0.000,0.000,1.746,288.838,3.810,3.500,0.690,99.340,0.883,3.000
1704941100,2024-01-10 21:45:00,0.000,0.000,2.107,307.504,4.374,3.300,0.680,99.360,0.882,2.700
1704942000,2024-01-10 22:00:00,0.000,0.000,2.167,293.806,4.043,2.700,0.670,99.370,0.906,2.300
1704942900,2024-01-10 22:15:00,0.000,0.000,2.235,269.502,4.510,2.900,0.670,99.380,0.885,2.300
1704943800,2024-01-10 22:30:00,0.000,0.000,2.731,274.899,6.551,3.500,0.660,99.400,0.845,2.500
1704944700,2024-01-10 22:45:00,0.000,0.000,2.921,273.434,6.045,3.600,0.660,99.420,0.831,2.600
1704945600,2024-01-10 23:00:00,0.000,0.000,2.780,263.173,6.181,3.800,0.660,99.440,0.816,2.800
1704946500,2024-01-10 23:15:00,0.000,0.000,3.462,292.100,4.898,3.200,0.650,99.470,0.840,2.800
1704947400,2024-01-10 23:30:00,0.000,0.000,3.191,289.208,5.404,3.000,0.640,99.480,0.849,2.500
1704948300,2024-01-10 23:45:00,0.000,0.000,2.484,276.291,5.248,2.700,0.630,99.520,0.850,2.300
1704949200,2024-01-11 00:00:00,0.000,0.000,3.009,257.311,6.765,3.300,0.630,99.540,0.809,2.300
1704950100,2024-01-11 00:15:00,0.000,0.000,2.686,251.434,6.181,3.300,0.630,99.570,0.814,2.500
1704951000,2024-01-11 00:30:00,0.000,0.000,4.607,257.078,9.700,3.300,0.630,99.600,0.809,2.600
1704951900,2024-01-11 00:45:00,0.000,0.000,4.255,259.203,7.581,3.300,0.620,99.630,0.807,2.700
1704952800,2024-01-11 01:00:00,0.000,0.000,4.163,258.690,8.922,3.100,0.620,99.660,0.811,2.600
1704953700,2024-01-11 01:15:00,0.000,0.000,4.880,271.141,9.155,3.300,0.620,99.690,0.802,2.700
1704954600,2024-01-11 01:30:00,0.000,0.000,3.736,278.678,7.309,3.300,0.620,99.720,0.805,2.900
1704955500,2024-01-11 01:45:00,0.000,0.000,5.278,304.041,7.328,2.800,0.630,99.750,0.839,2.800
1704956400,2024-01-11 02:00:00,0.000,0.000,5.256,303.690,10.263,2.600,0.620,99.780,0.845,2.400
1704957300,2024-01-11 02:15:00,0.000,0.000,4.303,296.565,7.678,2.400,0.620,99.820,0.849,2.200
1704958200,2024-01-11 02:30:00,0.000,0.000,4.498,292.353,8.047,2.800,0.620,99.840,0.830,2.300
1704959100,2024-01-11 02:45:00,0.000,0.000,3.872,293.992,5.851,3.000,0.620,99.870,0.820,2.600
1704960000,2024-01-11 03:00:00,0.000,0.000,3.425,296.274,5.695,2.800,0.630,99.880,0.836,2.600
1704960900,2024-01-11 03:15:00,0.000,0.000,4.159,290.807,7.659,3.000,0.620,99.880,0.820,2.600
1704961800,2024-01-11 03:30:00,0.000,0.000,3.104,282.295,5.443,3.100,0.620,99.900,0.810,2.600
1704962700,2024-01-11 03:45:00,0.000,0.000,4.749,267.184,9.641,3.500,0.610,99.910,0.772,2.700
1704963600,2024-01-11 04:00:00,0.000,0.000,3.831,281.709,6.143,3.200,0.610,99.920,0.789,2.800
1704964500,2024-01-11 04:15:00,0.000,0.000,4.530,268.771,9.000,3.100,0.600,99.940,0.783,2.600
1704965400,2024-01-11 04:30:00,0.000,0.000,4.835,274.381,8.281,3.000,0.590,99.950,0.784,2.500
1704966300,2024-01-11 04:45:00,0.000,0.000,4.163,286.827,7.153,2.700,0.590,99.970,0.801,2.300
1704967200,2024-01-11 05:00:00,0.000,0.000,3.130,292.264,5.248,2.100,0.590,100.000,0.823,2.000
1704968100,2024-01-11 05:15:00,0.000,0.000,3.841,292.932,6.765,1.600,0.580,100.030,0.853,1.500
1704969000,2024-01-11 05:30:00,0.000,0.000,3.979,290.294,6.745,1.400,0.580,100.060,0.853,1.100
1704969900,2024-01-11 05:45:00,0.000,0.000,4.417,295.550,6.356,1.500,0.570,100.090,0.841,1.100
1704970800,2024-01-11 06:00:00,0.000,0.000,3.892,293.236,5.657,0.900,0.570,100.120,0.873,0.900
1704971700,2024-01-11 06:15:00,0.000,0.000,4.578,302.341,7.950,0.500,0.560,100.130,0.895,0.400
1704972600,2024-01-11 06:30:00,0.000,0.000,4.646,299.031,7.406,0.500,0.560,100.140,0.883,0.200
1704973500,2024-01-11 06:45:00,0.000,0.000,4.045,258.636,6.628,1.000,0.560,100.180,0.851,0.200
1704974400,2024-01-11 07:00:00,0.000,0.000,4.218,270.264,6.842,1.300,0.560,100.200,0.832,0.600
1704975300,2024-01-11 07:15:00,2.000,0.000,6.505,275.659,13.976,2.100,0.570,100.220,0.798,1.200
1704976200,2024-01-11 07:30:00,10.000,0.000,6.536,280.107,12.479,2.300,0.580,100.260,0.800,1.900
1704977100,2024-01-11 07:45:00,24.000,0.000,7.031,280.191,11.993,2.200,0.570,100.290,0.799,2.000
1704978000,2024-01-11 08:00:00,40.000,0.000,6.679,273.337,13.957,2.400,0.570,100.310,0.783,2.300
1704978900,2024-01-11 08:15:00,86.000,0.000,7.706,286.561,13.043,2.600,0.570,100.330,0.779,3.600
1704979800,2024-01-11 08:30:00,120.000,0.000,7.591,291.638,12.052,2.700,0.570,100.350,0.771,4.700
1704980700,2024-01-11 08:45:00,145.000,0.000,8.847,305.611,12.266,3.000,0.560,100.380,0.734,5.600
1704981600,2024-01-11 09:00:00,184.000,0.000,9.832,296.920,14.501,3.400,0.540,100.390,0.693,6.000
1704982500,2024-01-11 09:15:00,213.000,0.000,9.396,291.735,14.579,3.600,0.530,100.410,0.671,6.400
1704983400,2024-01-11 09:30:00,243.000,0.000,10.388,290.368,15.337,3.800,0.530,100.440,0.658,6.900
1704984300,2024-01-11 09:45:00,270.000,0.000,10.868,288.565,17.436,3.900,0.520,100.440,0.649,7.300
1704985200,2024-01-11 10:00:00,300.000,0.000,12.399,298.976,19.419,3.900,0.520,100.470,0.645,7.400
1704986100,2024-01-11 10:15:00,327.000,0.000,11.558,289.349,19.827,4.000,0.520,100.490,0.633,7.300
1704987000,2024-01-11 10:30:00,346.000,0.000,11.801,284.792,21.577,4.200,0.520,100.510,0.628,7.600
1704987900,2024-01-11 10:45:00,339.000,0.000,10.350,280.825,21.577,4.400,0.510,100.510,0.616,7.800
1704988800,2024-01-11 11:00:00,356.000,0.000,11.278,273.656,22.762,4.400,0.490,100.500,0.592,7.400
1704989700,2024-01-11 11:15:00,394.000,0.000,10.782,278.189,20.177,4.400,0.490,100.490,0.589,7.800
1704990600,2024-01-11 11:30:00,388.000,0.000,11.359,286.605,21.732,4.400,0.490,100.480,0.589,7.700
1704991500,2024-01-11 11:45:00,410.000,0.000,10.682,286.819,18.739,4.400,0.490,100.480,0.590,7.700
1704992400,2024-01-11 12:00:00,406.000,0.000,10.350,280.825,17.747,4.600,0.500,100.480,0.584,7.800
1704993300,2024-01-11 12:15:00,438.000,0.000,13.273,292.471,23.968,4.500,0.490,100.490,0.586,7.700
1704994200,2024-01-11 12:30:00,236.000,0.000,10.029,289.945,18.816,4.500,0.490,100.500,0.576,6.800
1704995100,2024-01-11 12:45:00,392.000,0.000,9.592,286.966,17.106,4.500,0.490,100.510,0.582,6.600
1704996000,2024-01-11 13:00:00,443.000,0.000,11.340,278.477,19.380,4.700,0.500,100.500,0.583,7.600
1704996900,2024-01-11 13:15:00,306.000,0.000,9.330,295.284,18.078,4.500,0.490,100.530,0.583,7.100
1704997800,2024-01-11 13:30:00,448.000,0.000,11.257,303.306,17.922,4.400,0.500,100.520,0.593,6.900
1704998700,2024-01-11 13:45:00,380.000,0.000,11.744,302.769,19.108,4.400,0.490,100.540,0.592,6.800
1704999600,2024-01-11 14:00:00,267.000,0.000,11.446,309.556,17.825,4.000,0.490,100.550,0.598,6.000
1705000500,2024-01-11 14:15:00,286.000,0.000,12.066,325.900,15.434,3.700,0.490,100.550,0.611,5.800
1705001400,2024-01-11 14:30:00,58.000,0.000,12.429,316.394,15.628,3.700,0.480,100.560,0.604,4.700
1705002300,2024-01-11 14:45:00,59.000,0.000,7.658,311.295,12.674,3.600,0.480,100.580,0.608,3.900
1705003200,2024-01-11 15:00:00,67.000,0.000,5.344,300.857,13.238,3.600,0.480,100.620,0.613,3.800
1705004100,2024-01-11 15:15:00,44.000,0.000,8.522,301.950,12.732,3.500,0.470,100.650,0.603,3.600
1705005000,2024-01-11 15:30:00,35.000,0.000,6.954,296.565,12.130,3.400,0.470,100.690,0.608,3.400
1705005900,2024-01-11 15:45:00,15.000,0.000,7.151,294.405,10.458,3.300,0.470,100.700,0.607,3.300
1705006800,2024-01-11 16:00:00,9.000,0.000,6.168,300.282,8.903,3.200,0.470,100.700,0.615,3.200
1705007700,2024-01-11 16:15:00,3.000,0.000,6.240,307.405,9.467,3.000,0.470,100.690,0.619,3.000
1705008600,2024-01-11 16:30:00,0.000,0.000,5.824,306.449,8.495,2.900,0.470,100.690,0.629,2.900
1705009500,2024-01-11 16:45:00,0.000,0.000,4.005,293.454,6.959,2.800,0.470,100.690,0.633,2.700
1705010400,2024-01-11 17:00:00,0.000,0.000,2.750,286.001,4.821,2.700,0.470,100.720,0.632,2.600
1705011300,2024-01-11 17:15:00,0.000,0.000,2.982,280.138,5.559,2.600,0.460,100.750,0.628,2.400
1705012200,2024-01-11 17:30:00,0.000,0.000,2.903,273.840,5.248,2.500,0.460,100.790,0.631,2.300
1705013100,2024-01-11 17:45:00,0.000,0.000,2.590,273.442,4.140,2.400,0.460,100.810,0.630,2.200
1705014000,2024-01-11 18:00:00,0.000,0.000,3.560,283.581,6.279,2.300,0.460,100.820,0.645,2.100
1705014900,2024-01-11 18:15:00,0.000,0.000,3.614,281.793,6.181,2.100,0.470,100.840,0.658,2.000
1705015800,2024-01-11 18:30:00,0.000,0.000,3.467,288.638,7.678,2.000,0.470,100.850,0.661,1.900
1705016700,2024-01-11 18:45:00,0.000,0.000,3.361,301.759,4.704,1.400,0.490,100.860,0.728,1.600
1705017600,2024-01-11 19:00:00,0.000,0.000,3.538,278.531,9.797,1.600,0.490,100.890,0.717,1.300
1705018500,2024-01-11 19:15:00,0.000,0.000,7.964,292.684,13.063,2.000,0.480,100.910,0.675,1.600
1705019400,2024-01-11 19:30:00,0.000,0.000,7.768,291.429,12.227,1.800,0.500,100.930,0.715,1.700
1705020300,2024-01-11 19:45:00,0.000,0.000,7.911,286.119,14.559,1.600,0.510,100.930,0.751,1.600
1705021200,2024-01-11 20:00:00,0.000,0.000,4.953,282.236,9.097,1.400,0.520,100.940,0.768,1.400
1705022100,2024-01-11 20:15:00,0.000,0.000,4.289,274.419,7.503,1.300,0.520,100.950,0.775,1.300
1705023000,2024-01-11 20:30:00,0.000,0.000,4.278,285.552,7.445,1.200,0.530,100.960,0.788,1.100
1705023900,2024-01-11 20:45:00,0.000,0.000,3.607,282.763,6.551,1.200,0.530,100.970,0.801,1.100
1705024800,2024-01-11 21:00:00,0.000,0.000,4.094,279.015,6.667,1.300,0.530,100.990,0.792,1.000
1705025700,2024-01-11 21:15:00,0.000,0.000,4.330,279.039,9.583,1.400,0.530,101.010,0.784,1.200
1705026600,2024-01-11 21:30:00,0.000,0.000,5.086,281.911,8.397,1.600,0.520,101.020,0.761,1.300
1705027500,2024-01-11 21:45:00,0.000,0.000,6.264,282.182,11.002,1.800,0.510,101.030,0.737,1.500
1705028400,2024-01-11 22:00:00,0.000,0.000,6.153,283.334,11.896,1.800,0.500,101.040,0.720,1.700
1705029300,2024-01-11 22:15:00,0.000,0.000,4.333,279.293,8.417,1.800,0.500,101.070,0.718,1.700
1705030200,2024-01-11 22:30:00,0.000,0.000,3.504,273.180,6.006,1.800,0.490,101.090,0.708,1.600
1705031100,2024-01-11 22:45:00,0.000,0.000,3.917,286.726,6.220,1.800,0.490,101.110,0.706,1.600
1705032000,2024-01-11 23:00:00,0.000,0.000,3.755,296.432,6.356,1.600,0.490,101.120,0.720,1.500
1705032900,2024-01-11 23:15:00,0.000,0.000,2.680,258.283,5.171,1.400,0.490,101.120,0.719,1.300
1705033800,2024-01-11 23:30:00,0.000,0.000,3.192,267.207,6.395,1.500,0.480,101.140,0.710,1.200
1705034700,2024-01-11 23:45:00,0.000,0.000,2.745,266.753,4.510,1.300,0.490,101.150,0.725,1.200
1705035600,2024-01-12 00:00:00,0.000,0.000,2.613,252.239,4.413,1.300,0.490,101.150,0.733,1.100
1705036500,2024-01-12 00:15:00,0.000,0.000,3.499,252.874,5.579,1.100,0.500,101.160,0.748,1.000
1705037400,2024-01-12 00:30:00,0.000,0.000,3.202,254.867,6.687,1.100,0.500,101.170,0.756,0.900
1705038300,2024-01-12 00:45:00,0.000,0.000,3.441,271.295,6.551,1.000,0.500,101.190,0.770,0.900
1705039200,2024-01-12 01:00:00,0.000,0.000,2.804,286.928,5.404,0.900,0.510,101.210,0.781,0.800
1705040100,2024-01-12 01:15:00,0.000,0.000,3.587,281.249,5.851,0.900,0.510,101.230,0.779,0.700
1705041000,2024-01-12 01:30:00,0.000,0.000,4.294,277.543,6.959,0.900,0.510,101.260,0.785,0.800
1705041900,2024-01-12 01:45:00,0.000,0.000,4.958,305.747,7.542,0.800,0.520,101.290,0.800,0.700
1705042800,2024-01-12 02:00:00,0.000,0.000,4.550,283.086,8.164,0.700,0.500,101.320,0.776,0.600
1705043700,2024-01-12 02:15:00,0.000,0.000,4.420,288.196,7.873,0.600,0.490,101.360,0.765,0.500
1705044600,2024-01-12 02:30:00,0.000,0.000,4.497,278.200,8.300,0.400,0.480,101.380,0.758,0.300
1705045500,2024-01-12 02:45:00,0.000,0.000,5.551,282.333,10.808,0.300,0.460,101.400,0.742,0.100
1705046400,2024-01-12 03:00:00,0.000,0.000,4.597,281.215,8.047,0.200,0.460,101.410,0.746,0.000
1705047300,2024-01-12 03:15:00,0.000,0.000,4.967,273.590,9.330,0.200,0.460,101.440,0.738,-0.100
1705048200,2024-01-12 03:30:00,0.000,0.000,4.104,272.171,6.901,0.200,0.450,101.460,0.732,-0.100
1705049100,2024-01-12 03:45:00,0.000,0.000,3.814,267.371,7.736,0.100,0.450,101.460,0.729,-0.200
1705050000,2024-01-12 04:00:00,0.000,0.000,4.656,273.830,9.933,0.200,0.440,101.470,0.721,-0.300
1705050900,2024-01-12 04:15:00,0.000,0.000,4.394,303.268,6.998,0.200,0.450,101.500,0.722,-0.200
1705051800,2024-01-12 04:30:00,0.000,0.000,3.121,296.246,5.598,0.100,0.450,101.520,0.734,-0.200
1705052700,2024-01-12 04:45:00,0.000,0.000,3.495,275.425,5.521,-0.100,0.440,101.550,0.732,-0.400
1705053600,2024-01-12 05:00:00,0.000,0.000,4.206,293.129,6.512,-0.100,0.450,101.580,0.742,-0.500
1705054500,2024-01-12 05:15:00,0.000,0.000,3.842,288.893,7.328,-0.300,0.450,101.610,0.763,-0.600
1705055400,2024-01-12 05:30:00,0.000,0.000,4.489,283.013,7.406,-0.200,0.450,101.630,0.741,-0.700
1705056300,2024-01-12 05:45:00,0.000,0.000,3.901,282.374,6.337,-0.400,0.440,101.670,0.741,-0.800
1705057200,2024-01-12 06:00:00,0.000,0.000,3.816,296.304,6.920,-0.700,0.450,101.710,0.775,-1.000
1705058100,2024-01-12 06:15:00,0.000,0.000,5.807,293.476,11.546,-0.200,0.440,101.730,0.730,-0.900
1705059000,2024-01-12 06:30:00,0.000,0.000,5.559,291.541,8.981,-0.100,0.430,101.760,0.714,-0.700
1705059900,2024-01-12 06:45:00,0.000,0.000,4.523,291.161,9.564,-0.300,0.420,101.760,0.710,-0.700
1705060800,2024-01-12 07:00:00,0.000,0.000,3.541,289.231,5.423,-0.600,0.420,101.770,0.723,-0.900
1705061700,2024-01-12 07:15:00,4.000,0.000,3.508,282.804,4.879,-0.800,0.410,101.810,0.722,-1.200
1705062600,2024-01-12 07:30:00,21.000,0.000,3.478,304.756,5.209,-0.900,0.430,101.830,0.745,-0.900
1705063500,2024-01-12 07:45:00,45.000,0.000,4.968,309.920,6.687,-0.900,0.460,101.830,0.804,-0.300
1705064400,2024-01-12 08:00:00,70.000,0.000,4.911,306.144,7.795,-0.400,0.470,101.860,0.790,0.700
1705065300,2024-01-12 08:15:00,97.000,0.000,5.884,320.631,8.261,-0.500,0.460,101.920,0.783,1.700
1705066200,2024-01-12 08:30:00,126.000,0.000,7.432,305.311,10.905,-0.400,0.450,101.970,0.762,2.300
1705067100,2024-01-12 08:45:00,156.000,0.000,8.153,313.551,11.760,-0.400,0.440,102.010,0.740,2.800
1705068000,2024-01-12 09:00:00,187.000,0.000,8.606,321.603,12.071,-0.400,0.430,102.060,0.720,2.800
1705068900,2024-01-12 09:15:00,217.000,0.000,8.886,321.751,11.877,-0.300,0.420,102.080,0.705,2.900
1705069800,2024-01-12 09:30:00,233.000,0.000,8.203,327.779,11.780,-0.300,0.420,102.090,0.695,3.200
1705070700,2024-01-12 09:45:00,274.000,0.000,9.415,309.639,14.870,-0.100,0.410,102.120,0.680,3.400
1705071600,2024-01-12 10:00:00,300.000,0.000,8.769,311.855,14.112,0.000,0.410,102.160,0.668,3.600
1705072500,2024-01-12 10:15:00,326.000,0.000,10.836,306.171,17.844,0.200,0.400,102.150,0.641,3.700
1705073400,2024-01-12 10:30:00,348.000,0.000,10.104,316.013,18.700,0.300,0.400,102.150,0.632,3.900
1705074300,2024-01-12 10:45:00,366.000,0.000,10.852,312.895,19.263,0.600,0.390,102.140,0.612,4.100
1705075200,2024-01-12 11:00:00,385.000,0.000,13.446,311.131,21.654,0.800,0.380,102.120,0.587,4.200
1705076100,2024-01-12 11:15:00,399.000,0.000,13.499,314.067,21.868,0.800,0.380,102.110,0.590,4.100
1705077000,2024-01-12 11:30:00,412.000,0.000,16.995,313.424,22.451,0.800,0.380,102.120,0.583,4.000
1705077900,2024-01-12 11:45:00,420.000,0.000,13.218,321.209,22.782,0.800,0.380,102.120,0.581,3.900
1705078800,2024-01-12 12:00:00,413.000,0.000,11.372,320.897,17.067,1.000,0.380,102.110,0.578,4.200
1705079700,2024-01-12 12:15:00,418.000,0.000,12.241,304.977,20.449,1.200,0.370,102.120,0.554,4.300
1705080600,2024-01-12 12:30:00,413.000,0.000,10.600,305.672,16.834,1.300,0.360,102.140,0.532,4.400
1705081500,2024-01-12 12:45:00,407.000,0.000,11.656,322.385,19.594,1.300,0.350,102.150,0.528,4.400
1705082400,2024-01-12 13:00:00,395.000,0.000,11.711,314.866,16.950,1.400,0.350,102.150,0.520,4.300
1705083300,2024-01-12 13:15:00,382.000,0.000,13.822,322.485,19.380,1.400,0.340,102.170,0.502,4.200
1705084200,2024-01-12 13:30:00,363.000,0.000,12.116,313.115,17.456,1.500,0.330,102.180,0.484,4.100
1705085100,2024-01-12 13:45:00,342.000,0.000,10.824,311.505,18.777,1.600,0.330,102.220,0.474,4.100
1705086000,2024-01-12 14:00:00,318.000,0.000,12.102,313.178,17.864,1.600,0.320,102.230,0.464,3.900
1705086900,2024-01-12 14:15:00,292.000,0.000,12.756,315.370,18.505,1.500,0.310,102.220,0.460,3.600
1705087800,2024-01-12 14:30:00,264.000,0.000,9.948,308.415,19.244,1.600,0.320,102.230,0.461,3.500
1705088700,2024-01-12 14:45:00,233.000,0.000,10.159,318.102,14.268,1.600,0.320,102.230,0.462,3.400
1705089600,2024-01-12 15:00:00,200.000,0.000,8.588,308.660,13.257,1.700,0.310,102.250,0.457,3.200
1705090500,2024-01-12 15:15:00,167.000,0.000,9.128,313.965,14.112,1.700,0.310,102.230,0.441,3.100
1705091400,2024-01-12 15:30:00,128.000,0.000,9.092,312.834,13.121,1.600,0.310,102.240,0.449,2.700
1705092300,2024-01-12 15:45:00,50.000,0.000,7.987,314.113,10.555,1.600,0.300,102.230,0.434,2.200
1705093200,2024-01-12 16:00:00,16.000,0.000,5.771,308.298,10.322,1.400,0.290,102.240,0.436,1.600
1705094100,2024-01-12 16:15:00,9.000,0.000,5.905,306.568,9.428,1.200,0.300,102.250,0.454,1.100
1705095000,2024-01-12 16:30:00,2.000,0.000,2.788,302.471,6.279,0.900,0.310,102.280,0.472,0.700
1705095900,2024-01-12 16:45:00,0.000,0.000,2.115,287.103,3.499,0.400,0.300,102.310,0.482,0.100
1705096800,2024-01-12 17:00:00,0.000,0.000,1.269,295.388,2.838,-0.200,0.330,102.320,0.545,-0.500
1705097700,2024-01-12 17:15:00,0.000,0.000,3.069,296.727,4.704,-0.800,0.350,102.340,0.614,-1.000
1705098600,2024-01-12 17:30:00,0.000,0.000,2.473,293.139,3.868,-1.200,0.350,102.360,0.635,-1.500
1705099500,2024-01-12 17:45:00,0.000,0.000,3.809,313.552,5.598,-1.400,0.350,102.350,0.635,-1.800
1705100400,2024-01-12 18:00:00,0.000,0.000,3.867,300.174,6.181,-1.700,0.360,102.310,0.665,-2.000
1705101300,2024-01-12 18:15:00,0.000,0.000,2.964,300.770,5.870,-1.900,0.360,102.280,0.672,-2.200
1705102200,2024-01-12 18:30:00,0.000,0.000,2.799,269.602,4.043,-1.800,0.340,102.240,0.642,-2.400
1705103100,2024-01-12 18:45:00,0.000,0.000,2.315,195.086,3.674,-1.400,0.310,102.260,0.565,-2.300
1705104000,2024-01-12 19:00:00,0.000,0.000,2.089,218.577,4.238,-1.400,0.310,102.290,0.566,-2.200
1705104900,2024-01-12 19:15:00,0.000,0.000,2.621,336.857,5.618,-2.000,0.340,102.240,0.637,-2.300
1705105800,2024-01-12 19:30:00,0.000,0.000,2.797,263.616,5.637,-2.300,0.340,102.230,0.665,-2.700
1705106700,2024-01-12 19:45:00,0.000,0.000,2.327,263.766,5.151,-1.900,0.320,102.250,0.606,-2.700
1705107600,2024-01-12 20:00:00,0.000,0.000,2.349,347.574,4.121,-2.500,0.340,102.230,0.672,-2.800
1705108500,2024-01-12 20:15:00,0.000,0.000,1.928,248.091,3.557,-2.700,0.350,102.250,0.706,-3.100
1705109400,2024-01-12 20:30:00,0.000,0.000,1.732,45.000,3.538,-2.700,0.360,102.250,0.713,-3.200
1705110300,2024-01-12 20:45:00,0.000,0.000,1.656,35.928,4.179,-3.000,0.360,102.210,0.730,-3.400
1705111200,2024-01-12 21:00:00,0.000,0.000,1.445,275.404,2.430,-3.000,0.340,102.200,0.701,-3.500
1705112100,2024-01-12 21:15:00,0.000,0.000,1.263,247.380,2.566,-2.900,0.320,102.240,0.650,-3.600
1705113000,2024-01-12 21:30:00,0.000,0.000,2.216,307.875,3.285,-2.800,0.350,102.280,0.706,-3.500
1705113900,2024-01-12 21:45:00,0.000,0.000,1.954,328.841,3.713,-3.000,0.370,102.300,0.756,-3.400
1705114800,2024-01-12 22:00:00,0.000,0.000,1.023,321.170,2.255,-3.200,0.360,102.260,0.752,-3.400
1705115700,2024-01-12 22:15:00,0.000,0.000,1.575,285.751,3.538,-3.300,0.370,102.270,0.769,-3.500
1705116600,2024-01-12 22:30:00,0.000,0.000,5.158,72.453,10.555,-2.700,0.350,102.260,0.693,-3.300
1705117500,2024-01-12 22:45:00,0.000,0.000,5.668,76.917,8.806,-2.400,0.320,102.270,0.633,-2.800
1705118400,2024-01-12 23:00:00,0.000,0.000,4.109,86.474,7.581,-2.000,0.330,102.340,0.630,-2.400
1705119300,2024-01-12 23:15:00,0.000,0.000,4.257,58.632,6.998,-2.300,0.330,102.300,0.643,-2.300
1705120200,2024-01-12 23:30:00,0.000,0.000,5.339,83.729,12.616,-1.800,0.340,102.280,0.641,-2.200
1705121100,2024-01-12 23:45:00,0.000,0.000,6.929,79.983,12.130,-1.700,0.360,102.220,0.666,-1.900
1705122000,2024-01-13 00:00:00,0.000,0.000,8.954,94.857,13.801,-1.500,0.370,102.130,0.670,-1.600
1705122900,2024-01-13 00:15:00,0.000,0.000,9.655,100.088,13.004,-1.500,0.360,102.110,0.659,-1.500
1705123800,2024-01-13 00:30:00,0.000,0.000,8.728,97.679,12.577,-1.500,0.370,102.100,0.666,-1.500
1705124700,2024-01-13 00:45:00,0.000,0.000,8.337,93.743,13.063,-1.500,0.360,102.080,0.661,-1.500
1705125600,2024-01-13 01:00:00,0.000,0.000,6.748,85.373,12.285,-1.500,0.360,102.110,0.654,-1.500
1705126500,2024-01-13 01:15:00,0.000,0.000,4.960,100.385,9.505,-1.300,0.360,102.190,0.645,-1.400
1705127400,2024-01-13 01:30:00,0.000,0.000,6.848,82.169,10.341,-1.400,0.360,102.180,0.645,-1.300
1705128300,2024-01-13 01:45:00,0.000,0.000,6.884,88.382,10.127,-1.400,0.360,102.180,0.644,-1.400
1705129200,2024-01-13 02:00:00,0.000,0.000,7.310,89.086,10.089,-1.400,0.360,102.160,0.645,-1.400
1705130100,2024-01-13 02:15:00,0.000,0.000,6.558,87.282,11.663,-1.400,0.360,102.080,0.649,-1.400
1705131000,2024-01-13 02:30:00,0.000,0.000,7.083,107.241,12.246,-1.300,0.360,102.100,0.655,-1.300
1705131900,2024-01-13 02:45:00,0.000,0.000,6.543,93.406,10.186,-1.300,0.360,102.050,0.658,-1.300
1705132800,2024-01-13 03:00:00,0.000,0.000,7.565,98.422,12.188,-0.800,0.380,102.050,0.669,-1.100
1705133700,2024-01-13 03:15:00,0.000,0.000,8.668,98.512,12.382,-0.500,0.400,102.060,0.684,-0.700
1705134600,2024-01-13 03:30:00,0.000,0.000,11.070,99.297,15.259,-0.500,0.410,102.030,0.692,-0.500
1705135500,2024-01-13 03:45:00,0.000,0.000,13.923,76.682,23.462,-0.600,0.410,101.870,0.700,-0.500
1705136400,2024-01-13 04:00:00,0.000,0.000,16.632,87.790,22.587,-0.300,0.420,101.760,0.706,-0.400
1705137300,2024-01-13 04:15:00,0.000,0.000,16.389,83.667,22.743,-0.500,0.420,101.700,0.714,-0.400
1705138200,2024-01-13 04:30:00,0.000,0.000,13.919,93.122,18.583,-0.600,0.420,101.710,0.713,-0.600
1705139100,2024-01-13 04:45:00,0.000,0.000,11.118,81.048,17.281,-0.500,0.430,101.670,0.720,-0.500
1705140000,2024-01-13 05:00:00,0.000,0.000,8.794,81.995,13.335,-0.200,0.440,101.610,0.728,-0.400
1705140900,2024-01-13 05:15:00,0.000,0.000,11.514,73.523,18.952,0.000,0.450,101.530,0.740,-0.100
1705141800,2024-01-13 05:30:00,0.000,0.000,21.346,107.379,35.592,1.300,0.490,101.520,0.738,0.400
1705142700,2024-01-13 05:45:00,0.000,0.000,26.810,116.807,35.553,2.100,0.530,101.440,0.748,1.600
1705143600,2024-01-13 06:00:00,0.000,0.000,26.372,111.762,36.428,2.200,0.550,101.380,0.764,2.000
1705144500,2024-01-13 06:15:00,0.000,0.000,23.815,106.941,32.404,2.100,0.550,101.290,0.779,2.100
1705145400,2024-01-13 06:30:00,0.000,0.000,26.794,110.157,34.464,2.100,0.560,101.250,0.789,2.100
1705146300,2024-01-13 06:45:00,0.000,0.000,26.434,109.101,34.542,2.100,0.570,101.220,0.797,2.100
